SubmissionId,SubmissionDateOnly,SubmissionTimeOnly,UserId,DistrictName,UpazilaName,ItemsToChoose,PurchaseUnit,Price
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Eggs,1 Hali,48
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Chicken,1 kg,200
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Potato,1 kg,90
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Eggplant,1 kg,60
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Onion,1 kg,80
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Lentil,1 kg,130
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Green Chilli,1 kg,80
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Sugar,1 kg,130
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Rice,1 kg,68
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Flour,1 kg,42
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Lentil,1 kg,130
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Soybean Oil,1L,170
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Salt,1 kg,45
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Sugar,1 kg,150
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Eggs,1 Hali,45
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Chicken,1 kg,500
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Potato,1 kg,70
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Eggplant,1 kg,60
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Onion,1 kg,60
c59399a8-5d15-4ccc-bc19-d435d9737aa8,19/12/2024,16:27:13,fae74bc76cf6016774eb072b7ad97bb8,Kushtia,Kushtia Sadar,Green Chilli,1 kg,80
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Rice,1 kg,70
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Soybean Oil,1L,172
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Salt,1 kg,38
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Sugar,1 kg,125
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Eggs,1 Hali,50
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Flour,1 kg,48
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Lentil,1 kg,140
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Potato,1 kg,100
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Chicken,1 kg,250
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Eggplant,1 kg,50
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Onion,1 kg,120
84b4a7e3-775a-4db0-af3f-7ff8a526fd9d,19/12/2024,16:38:34,440341c3c63400d2681133eca75ae6d4,Chuadanga,Damurhuda,Green Chilli,1 kg,110
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Rice,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Flour,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Soybean Oil,1L,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Salt,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Sugar,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Eggs,1 Hali,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Chicken,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Potato,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Eggplant,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Onion,1 kg,NA
23b4a9e0-59a9-4968-be80-182063603f1e,19/12/2024,18:47:17,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Green Chilli,1 kg,NA
ac519bf2-ca0d-4936-ab29-ef4186c427a4,19/12/2024,18:53:16,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Rice,1 kg,80
ac519bf2-ca0d-4936-ab29-ef4186c427a4,19/12/2024,18:53:16,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Eggs,1 Hali,46
ac519bf2-ca0d-4936-ab29-ef4186c427a4,19/12/2024,18:53:16,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Chicken,1 kg,165
ac519bf2-ca0d-4936-ab29-ef4186c427a4,19/12/2024,18:53:16,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Potato,1 kg,75
ac519bf2-ca0d-4936-ab29-ef4186c427a4,19/12/2024,18:53:16,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Onion,1 kg,110
ac519bf2-ca0d-4936-ab29-ef4186c427a4,19/12/2024,18:53:16,3166dcb07fff37f2ac8d17c4c940f8f5,Rajshahi,Matihar,Green Chilli,1 kg,80
c7f0a9c6-50b2-49de-8b36-02d11b06c9d6,20/12/2024,3:39:20,b1d010371fae7901b9fd0ed15188a671,Rajshahi,Boalia,Rice,1 kg,68
23469788-b09a-47ac-b461-134b6363aa58,20/12/2024,8:21:58,2121cd939eb18e4942dc891e4d49dd06,Rajshahi,Boalia,Soybean Oil,1L,170
23469788-b09a-47ac-b461-134b6363aa58,20/12/2024,8:21:58,2121cd939eb18e4942dc891e4d49dd06,Rajshahi,Boalia,Chicken,1 kg,180
23469788-b09a-47ac-b461-134b6363aa58,20/12/2024,8:21:58,2121cd939eb18e4942dc891e4d49dd06,Rajshahi,Boalia,Onion,1 kg,60
23469788-b09a-47ac-b461-134b6363aa58,20/12/2024,8:21:58,2121cd939eb18e4942dc891e4d49dd06,Rajshahi,Boalia,Green Chilli,1 kg,60
6018b470-99a4-4d27-b1d3-a3d7b4181290,20/12/2024,12:24:06,f3798a91ad0d80d42d9454a067bf8e79,Naogaon,Naogaon Sadar,Rice,1 kg,70
6018b470-99a4-4d27-b1d3-a3d7b4181290,20/12/2024,12:24:06,f3798a91ad0d80d42d9454a067bf8e79,Naogaon,Naogaon Sadar,Green Chilli,1 kg,80
6018b470-99a4-4d27-b1d3-a3d7b4181290,20/12/2024,12:24:06,f3798a91ad0d80d42d9454a067bf8e79,Naogaon,Naogaon Sadar,Onion,1 kg,80
6018b470-99a4-4d27-b1d3-a3d7b4181290,20/12/2024,12:24:06,f3798a91ad0d80d42d9454a067bf8e79,Naogaon,Naogaon Sadar,Potato,1 kg,70
6018b470-99a4-4d27-b1d3-a3d7b4181290,20/12/2024,12:24:06,f3798a91ad0d80d42d9454a067bf8e79,Naogaon,Naogaon Sadar,Lentil,1 kg,130
e7ceb2ea-d590-490d-948a-3be6f2a46554,20/12/2024,15:22:38,da557a26314e56428547eb9e7598d675,Bogra,Bogra Sadar,Eggs,1 Hali,45
0570df77-01cf-4769-9c06-58801d3e56da,21/12/2024,8:53:47,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Chicken,1 kg,190
8612fcfc-368e-4c9f-a1a5-a9562813b98e,21/12/2024,11:56:21,c15251cff68faccf4b27b37e8eb11447,Rajshahi,Boalia,Eggs,1 Hali,44
8612fcfc-368e-4c9f-a1a5-a9562813b98e,21/12/2024,11:56:21,c15251cff68faccf4b27b37e8eb11447,Rajshahi,Boalia,Flour,1 kg,43
8612fcfc-368e-4c9f-a1a5-a9562813b98e,21/12/2024,11:56:21,c15251cff68faccf4b27b37e8eb11447,Rajshahi,Boalia,Sugar,1 kg,135
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Rice,1 kg,80
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Flour,1 kg,40
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Soybean Oil,1L,170
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Eggs,1 Hali,50
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Chicken,1 kg,220
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Potato,1 kg,50
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Eggplant,1 kg,50
1692dbc9-50cc-4fc0-8259-ab12afa8b12c,21/12/2024,17:12:54,f0a655c83df418c338ce9002265022e7,Dhaka,Keraniganj,Onion,1 kg,90
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Rice,1 kg,65
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Flour,1 kg,70
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Lentil,1 kg,135
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Soybean Oil,1L,165
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Salt,1 kg,42
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Eggs,1 Hali,48
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Chicken,1 kg,300
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Potato,1 kg,65
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Eggplant,1 kg,50
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Onion,1 kg,80
37ff0541-0c37-467a-b06e-c4dfa426cc66,21/12/2024,17:30:03,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Green Chilli,1 kg,100
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Rice,1 kg,72
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Flour,1 kg,75
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Lentil,1 kg,140
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Soybean Oil,1L,180
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Chicken,1 kg,165
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Eggplant,1 kg,55
ba7c47dd-9b06-4716-b3e9-286b22bb42b4,21/12/2024,17:33:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Dinajpur Sadar,Onion,1 kg,90
b66cfbcb-dd5c-4de5-85fe-6b80012e530d,22/12/2024,14:49:33,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Rice,1 kg,56
b66cfbcb-dd5c-4de5-85fe-6b80012e530d,22/12/2024,14:49:33,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Soybean Oil,1L,172
b66cfbcb-dd5c-4de5-85fe-6b80012e530d,22/12/2024,14:49:33,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Potato,1 kg,70
b66cfbcb-dd5c-4de5-85fe-6b80012e530d,22/12/2024,14:49:33,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Green Chilli,1 kg,60
fcd426ad-c73a-40fc-ab59-f0308180474f,22/12/2024,15:20:00,4fae513bd1ff426ef54a61fe24c57671,Rajshahi,Boalia,Chicken,1 kg,165
fcd426ad-c73a-40fc-ab59-f0308180474f,22/12/2024,15:20:00,4fae513bd1ff426ef54a61fe24c57671,Rajshahi,Boalia,Potato,1 kg,80
fcd426ad-c73a-40fc-ab59-f0308180474f,22/12/2024,15:20:00,4fae513bd1ff426ef54a61fe24c57671,Rajshahi,Boalia,Eggplant,1 kg,50
fcd426ad-c73a-40fc-ab59-f0308180474f,22/12/2024,15:20:00,4fae513bd1ff426ef54a61fe24c57671,Rajshahi,Boalia,Onion,1 kg,100
fcd426ad-c73a-40fc-ab59-f0308180474f,22/12/2024,15:20:00,4fae513bd1ff426ef54a61fe24c57671,Rajshahi,Boalia,Green Chilli,1 kg,100
2342d437-2ef6-4c6e-a565-9fa566c012c6,23/12/2024,2:51:21,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Chicken,1 kg,200
2342d437-2ef6-4c6e-a565-9fa566c012c6,23/12/2024,2:51:21,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Potato,1 kg,80
a5f6f11b-84bb-4e14-9996-4e574354330d,23/12/2024,5:10:18,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Rice,1 kg,90
a5f6f11b-84bb-4e14-9996-4e574354330d,23/12/2024,5:10:18,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Eggs,1 Hali,46
a5f6f11b-84bb-4e14-9996-4e574354330d,23/12/2024,5:10:18,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Potato,1 kg,70
94ba4f51-7d84-4c04-a74e-0304a116703e,23/12/2024,19:00:30,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Onion,1 kg,60
94ba4f51-7d84-4c04-a74e-0304a116703e,23/12/2024,19:00:30,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Potato,1 kg,60
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Rice,1 kg,65
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Flour,1 kg,58
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Lentil,1 kg,140
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Soybean Oil,1L,180
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Salt,1 kg,45
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Sugar,1 kg,150
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Eggs,1 Hali,52
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Chicken,1 kg,180
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Potato,1 kg,70
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Eggplant,1 kg,60
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Onion,1 kg,90
2cded36d-9c5d-49d7-acec-e7ba6d7c0be5,24/12/2024,0:57:37,b418c84c822c5c94b4d00209baf0a8ec,Cox'S Bazar,Ukhia,Green Chilli,1 kg,120
f2ef47cc-b6b9-48a9-8b67-f5c476aa8378,24/12/2024,14:34:10,b1d010371fae7901b9fd0ed15188a671,Rajshahi,Matihar,Potato,1 kg,65
947aa9ce-5256-4f49-b3d3-4013d6f62810,24/12/2024,14:35:20,b1d010371fae7901b9fd0ed15188a671,Rajshahi,Matihar,Eggs,1 Hali,44
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Rice,1 kg,65
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Flour,1 kg,45
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Lentil,1 kg,100
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Soybean Oil,1L,210
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Salt,1 kg,42
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Sugar,1 kg,130
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Eggs,1 Hali,50
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Chicken,1 kg,165
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Potato,1 kg,70
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Eggplant,1 kg,50
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Onion,1 kg,70
0ad68c9f-4ccc-4805-a070-aa1f3c20a455,24/12/2024,16:09:57,fe131476aa453d8177177dbc868e8265,Comilla,Comilla Adarsha Sadar,Green Chilli,1 kg,80
4991e9a2-2be9-4a0a-8cf5-773e72cc80da,25/12/2024,16:15:58,3664914227ca01da8f9ef9f8beafd0de,Magura,Sreepur,Eggs,1 Hali,48
061af77e-cb04-4b69-a065-d64bcda61416,25/12/2024,20:07:42,4967a500b3dfcc1bd2ff55e257da144b,Dhaka,Mirpur,Soybean Oil,1L,180
c0a0c551-1ab8-4094-a004-58822f1879a4,26/12/2024,4:18:15,12bc8f52864c56c3dfbd8905a123f20c,Rajshahi,Boalia,Potato,1 kg,60
c0a0c551-1ab8-4094-a004-58822f1879a4,26/12/2024,4:18:15,12bc8f52864c56c3dfbd8905a123f20c,Rajshahi,Boalia,Onion,1 kg,60
c000d8b9-9f01-4bc3-a388-d6702257a550,26/12/2024,5:19:30,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Eggs,1 Hali,45
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Flour,1 kg,40
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Rice,1 kg,75
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Lentil,1 kg,130
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Soybean Oil,1L,170
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Salt,1 kg,40
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Sugar,1 kg,130
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Eggs,1 Hali,45
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Chicken,1 kg,160
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Potato,1 kg,60
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Eggplant,1 kg,40
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Onion,1 kg,60
58d9c42c-1188-46c3-a71e-6e260525d418,26/12/2024,5:57:29,32b27bb857f6895822425dd993bb2ba0,Rajshahi,Matihar,Green Chilli,1 kg,80
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Rice,1 kg,75
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Flour,1 kg,65
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Lentil,1 kg,110
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Soybean Oil,1L,200
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Salt,1 kg,40
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Sugar,1 kg,130
2cf3ab95-3d0b-4321-8988-a56986ec3fa3,26/12/2024,6:33:06,b0fc6421227d3f112057cd5dda376f36,Barisal,Babuganj,Eggs,1 Hali,50
