"SubmissionId","SubmissionDateOnly","SubmissionTimeOnly","UserId","DistrictName","ItemsToChoose","PurchaseUnit","Price","Comments"
"4d1f467c-3005-4609-a1d6-f0ae817142f8",2024-12-19,"10:35:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Potato","1kg",80,NA
"4d1f467c-3005-4609-a1d6-f0ae817142f8",2024-12-19,"10:35:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Eggplant","1kg",50,NA
"4d1f467c-3005-4609-a1d6-f0ae817142f8",2024-12-19,"10:35:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Onion","1kg",80,NA
"4d1f467c-3005-4609-a1d6-f0ae817142f8",2024-12-19,"10:35:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Green Chilli","1kg",80,NA
"00b4d60d-22e6-4059-b2ba-77674661e61a",2024-12-19,"12:24:40","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Potato","1kg",70,"Dam onek beshi. Bazar wise dam vinno"
"00b4d60d-22e6-4059-b2ba-77674661e61a",2024-12-19,"12:24:40","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Chicken","1kg",170,"Dam onek beshi. Bazar wise dam vinno"
"00b4d60d-22e6-4059-b2ba-77674661e61a",2024-12-19,"12:24:40","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Rice","1kg",65,"Dam onek beshi. Bazar wise dam vinno"
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Rice","1kg",65,NA
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Lentil","1kg",160,NA
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Soybean Oil","1L",200,NA
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Chicken","1kg",165,NA
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Potato","1kg",60,NA
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Onion","1kg",60,NA
"f82eabf5-76ab-4dea-93bb-d1a5d300c4c4",2024-12-19,"12:54:18","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Green Chilli","1kg",50,NA
"dcf14ec7-b624-47ee-ba5f-a4f2cd221479",2024-12-19,"12:58:19","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Green Chilli","1kg",80,NA
"dcf14ec7-b624-47ee-ba5f-a4f2cd221479",2024-12-19,"12:58:19","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Onion","1kg",140,NA
"dcf14ec7-b624-47ee-ba5f-a4f2cd221479",2024-12-19,"12:58:19","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Chicken","1kg",170,NA
"ec1635b1-d7a2-4b55-93c9-3cba1d5db6f6",2024-12-19,"13:49:46","7ceac72b25b304a7f5f0783c2498e89a","Dhaka","Lentil","1kg",110,"For lentil, it has two varieties deshi and indian. It was indian."
"ec1635b1-d7a2-4b55-93c9-3cba1d5db6f6",2024-12-19,"13:49:46","7ceac72b25b304a7f5f0783c2498e89a","Dhaka","Chicken","1kg",190,"For lentil, it has two varieties deshi and indian. It was indian."
"ec1635b1-d7a2-4b55-93c9-3cba1d5db6f6",2024-12-19,"13:49:46","7ceac72b25b304a7f5f0783c2498e89a","Dhaka","Potato","1kg",75,"For lentil, it has two varieties deshi and indian. It was indian."
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Rice","1kg",68,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Flour","1kg",60,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Soybean Oil","1L",180,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Salt","1kg",40,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Eggs","4 eggs",48,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Chicken","1kg",200,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Potato","1kg",90,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Eggplant","1kg",60,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Onion","1kg",80,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Lentil","1kg",130,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Green Chilli","1kg",80,NA
"4646cc18-0584-4ac0-a3b3-3dfb41199a31",2024-12-19,"14:57:45","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Sugar","1kg",130,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Rice","1kg",68,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Flour","1kg",42,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Lentil","1kg",130,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Soybean Oil","1L",170,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Salt","1kg",45,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Sugar","1kg",150,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Eggs","4 eggs",45,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Chicken","1kg",500,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Potato","1kg",70,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Eggplant","1kg",60,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Onion","1kg",60,NA
"c59399a8-5d15-4ccc-bc19-d435d9737aa8",2024-12-19,"16:27:13","fae74bc76cf6016774eb072b7ad97bb8","Kushtia","Green Chilli","1kg",80,NA
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Rice","1kg",70,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Soybean Oil","1L",172,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Salt","1kg",38,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Sugar","1kg",125,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Eggs","4 eggs",50,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Flour","1kg",48,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Lentil","1kg",140,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Potato","1kg",100,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Chicken","1kg",250,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Eggplant","1kg",50,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Onion","1kg",120,"তুলনামূলক বাড়তি দাম।"
"84b4a7e3-775a-4db0-af3f-7ff8a526fd9d",2024-12-19,"16:38:34","440341c3c63400d2681133eca75ae6d4","Chuadanga","Green Chilli","1kg",110,"তুলনামূলক বাড়তি দাম।"
"ac519bf2-ca0d-4936-ab29-ef4186c427a4",2024-12-19,"18:53:16","3166dcb07fff37f2ac8d17c4c940f8f5","Rajshahi","Rice","1kg",80,NA
"ac519bf2-ca0d-4936-ab29-ef4186c427a4",2024-12-19,"18:53:16","3166dcb07fff37f2ac8d17c4c940f8f5","Rajshahi","Eggs","4 eggs",46,NA
"ac519bf2-ca0d-4936-ab29-ef4186c427a4",2024-12-19,"18:53:16","3166dcb07fff37f2ac8d17c4c940f8f5","Rajshahi","Chicken","1kg",165,NA
"ac519bf2-ca0d-4936-ab29-ef4186c427a4",2024-12-19,"18:53:16","3166dcb07fff37f2ac8d17c4c940f8f5","Rajshahi","Potato","1kg",75,NA
"ac519bf2-ca0d-4936-ab29-ef4186c427a4",2024-12-19,"18:53:16","3166dcb07fff37f2ac8d17c4c940f8f5","Rajshahi","Onion","1kg",110,NA
"ac519bf2-ca0d-4936-ab29-ef4186c427a4",2024-12-19,"18:53:16","3166dcb07fff37f2ac8d17c4c940f8f5","Rajshahi","Green Chilli","1kg",80,NA
"c7f0a9c6-50b2-49de-8b36-02d11b06c9d6",2024-12-20,"03:39:20","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",68,"এই ডাটা টা একজন ভাতের হোটেল ব্যবসায়ীর কাছ থেকে নেয়া। ওনি মোটামুটি পাইকারি rate এ চাল টি ক্রয় করেন। খুচরা আর পাইকারি rate এর মধ্যে কিছু difference থাকে। এই differences টা বিবেচনা করলে, পণ্যটি পাইকারি/ খুচরা ক্রয় করেছে এটার অপশন রাখা যায় কি?"
"23469788-b09a-47ac-b461-134b6363aa58",2024-12-20,"08:21:58","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Soybean Oil","1L",170,NA
"23469788-b09a-47ac-b461-134b6363aa58",2024-12-20,"08:21:58","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Chicken","1kg",180,NA
"23469788-b09a-47ac-b461-134b6363aa58",2024-12-20,"08:21:58","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Onion","1kg",60,NA
"23469788-b09a-47ac-b461-134b6363aa58",2024-12-20,"08:21:58","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Green Chilli","1kg",60,NA
"6018b470-99a4-4d27-b1d3-a3d7b4181290",2024-12-20,"12:24:06","f3798a91ad0d80d42d9454a067bf8e79","Naogaon","Rice","1kg",70,NA
"6018b470-99a4-4d27-b1d3-a3d7b4181290",2024-12-20,"12:24:06","f3798a91ad0d80d42d9454a067bf8e79","Naogaon","Green Chilli","1kg",80,NA
"6018b470-99a4-4d27-b1d3-a3d7b4181290",2024-12-20,"12:24:06","f3798a91ad0d80d42d9454a067bf8e79","Naogaon","Onion","1kg",80,NA
"6018b470-99a4-4d27-b1d3-a3d7b4181290",2024-12-20,"12:24:06","f3798a91ad0d80d42d9454a067bf8e79","Naogaon","Potato","1kg",70,NA
"6018b470-99a4-4d27-b1d3-a3d7b4181290",2024-12-20,"12:24:06","f3798a91ad0d80d42d9454a067bf8e79","Naogaon","Lentil","1kg",130,NA
"e7ceb2ea-d590-490d-948a-3be6f2a46554",2024-12-20,"15:22:38","da557a26314e56428547eb9e7598d675","Bogra","Eggs","4 eggs",45,NA
"0570df77-01cf-4769-9c06-58801d3e56da",2024-12-21,"08:53:47","2b8427508a9e3bcf9e579578f6629e08","Rajshahi","Chicken","1kg",190,NA
"8612fcfc-368e-4c9f-a1a5-a9562813b98e",2024-12-21,"11:56:21","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Eggs","4 eggs",44,NA
"8612fcfc-368e-4c9f-a1a5-a9562813b98e",2024-12-21,"11:56:21","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Flour","1kg",43,NA
"8612fcfc-368e-4c9f-a1a5-a9562813b98e",2024-12-21,"11:56:21","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Sugar","1kg",135,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Rice","1kg",80,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Flour","1kg",40,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Soybean Oil","1L",170,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Eggs","4 eggs",50,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Chicken","1kg",220,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Potato","1kg",50,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Eggplant","1kg",50,NA
"1692dbc9-50cc-4fc0-8259-ab12afa8b12c",2024-12-21,"17:12:54","f0a655c83df418c338ce9002265022e7","Dhaka","Onion","1kg",90,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Rice","1kg",65,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Flour","1kg",70,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Lentil","1kg",135,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Soybean Oil","1L",165,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Salt","1kg",42,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Eggs","4 eggs",48,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Chicken","1kg",300,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Potato","1kg",65,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Eggplant","1kg",50,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Onion","1kg",80,NA
"37ff0541-0c37-467a-b06e-c4dfa426cc66",2024-12-21,"17:30:03","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Green Chilli","1kg",100,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Rice","1kg",72,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Flour","1kg",75,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Lentil","1kg",140,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Soybean Oil","1L",180,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Chicken","1kg",165,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Eggplant","1kg",55,NA
"ba7c47dd-9b06-4716-b3e9-286b22bb42b4",2024-12-21,"17:33:24","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Onion","1kg",90,NA
"b66cfbcb-dd5c-4de5-85fe-6b80012e530d",2024-12-22,"14:49:33","da98aeea478e179817116d8e7c93f2ae","Chuadanga","Rice","1kg",56,NA
"b66cfbcb-dd5c-4de5-85fe-6b80012e530d",2024-12-22,"14:49:33","da98aeea478e179817116d8e7c93f2ae","Chuadanga","Soybean Oil","1L",172,NA
"b66cfbcb-dd5c-4de5-85fe-6b80012e530d",2024-12-22,"14:49:33","da98aeea478e179817116d8e7c93f2ae","Chuadanga","Potato","1kg",70,NA
"b66cfbcb-dd5c-4de5-85fe-6b80012e530d",2024-12-22,"14:49:33","da98aeea478e179817116d8e7c93f2ae","Chuadanga","Green Chilli","1kg",60,NA
"fcd426ad-c73a-40fc-ab59-f0308180474f",2024-12-22,"15:20:00","4fae513bd1ff426ef54a61fe24c57671","Rajshahi","Chicken","1kg",165,NA
"fcd426ad-c73a-40fc-ab59-f0308180474f",2024-12-22,"15:20:00","4fae513bd1ff426ef54a61fe24c57671","Rajshahi","Potato","1kg",80,NA
"fcd426ad-c73a-40fc-ab59-f0308180474f",2024-12-22,"15:20:00","4fae513bd1ff426ef54a61fe24c57671","Rajshahi","Eggplant","1kg",50,NA
"fcd426ad-c73a-40fc-ab59-f0308180474f",2024-12-22,"15:20:00","4fae513bd1ff426ef54a61fe24c57671","Rajshahi","Onion","1kg",100,NA
"fcd426ad-c73a-40fc-ab59-f0308180474f",2024-12-22,"15:20:00","4fae513bd1ff426ef54a61fe24c57671","Rajshahi","Green Chilli","1kg",100,NA
"2342d437-2ef6-4c6e-a565-9fa566c012c6",2024-12-23,"02:51:21","7ceac72b25b304a7f5f0783c2498e89a","Dhaka","Chicken","1kg",200,NA
"2342d437-2ef6-4c6e-a565-9fa566c012c6",2024-12-23,"02:51:21","7ceac72b25b304a7f5f0783c2498e89a","Dhaka","Potato","1kg",80,NA
"a5f6f11b-84bb-4e14-9996-4e574354330d",2024-12-23,"05:10:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Rice","1kg",90,NA
"a5f6f11b-84bb-4e14-9996-4e574354330d",2024-12-23,"05:10:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Eggs","4 eggs",46,NA
"a5f6f11b-84bb-4e14-9996-4e574354330d",2024-12-23,"05:10:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Potato","1kg",70,NA
"94ba4f51-7d84-4c04-a74e-0304a116703e",2024-12-23,"19:00:30","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Onion","1kg",60,NA
"94ba4f51-7d84-4c04-a74e-0304a116703e",2024-12-23,"19:00:30","4fae513bd1ff426ef54a61fe24c57671","Dinajpur","Potato","1kg",60,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Rice","1kg",65,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Flour","1kg",58,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Lentil","1kg",140,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Soybean Oil","1L",180,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Salt","1kg",45,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Sugar","1kg",150,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Eggs","4 eggs",52,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Chicken","1kg",180,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Potato","1kg",70,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Eggplant","1kg",60,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Onion","1kg",90,NA
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5",2024-12-24,"00:57:37","b418c84c822c5c94b4d00209baf0a8ec","Cox'S Bazar","Green Chilli","1kg",120,NA
"f2ef47cc-b6b9-48a9-8b67-f5c476aa8378",2024-12-24,"14:34:10","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",65,NA
"947aa9ce-5256-4f49-b3d3-4013d6f62810",2024-12-24,"14:35:20","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggs","4 eggs",44,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Rice","1kg",65,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Flour","1kg",45,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Lentil","1kg",100,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Soybean Oil","1L",210,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Salt","1kg",42,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Sugar","1kg",130,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Eggs","4 eggs",50,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Chicken","1kg",165,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Potato","1kg",70,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Eggplant","1kg",50,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Onion","1kg",70,NA
"0ad68c9f-4ccc-4805-a070-aa1f3c20a455",2024-12-24,"16:09:57","fe131476aa453d8177177dbc868e8265","Comilla","Green Chilli","1kg",80,NA
"4991e9a2-2be9-4a0a-8cf5-773e72cc80da",2024-12-25,"16:15:58","3664914227ca01da8f9ef9f8beafd0de","Magura","Eggs","4 eggs",48,NA
"061af77e-cb04-4b69-a065-d64bcda61416",2024-12-25,"20:07:42","4967a500b3dfcc1bd2ff55e257da144b","Dhaka","Soybean Oil","1L",180,"Fresh Soybean Oil"
"c0a0c551-1ab8-4094-a004-58822f1879a4",2024-12-26,"04:18:15","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Potato","1kg",60,"It was an unusual price at the Shaheb bazar market. Normally the price of onion is more than 110tk per kg. 
The data is from 24th December 2024."
"c0a0c551-1ab8-4094-a004-58822f1879a4",2024-12-26,"04:18:15","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Onion","1kg",60,"It was an unusual price at the Shaheb bazar market. Normally the price of onion is more than 110tk per kg. 
The data is from 24th December 2024."
"c000d8b9-9f01-4bc3-a388-d6702257a550",2024-12-26,"05:19:30","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Eggs","4 eggs",45,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Flour","1kg",40,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Rice","1kg",75,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Lentil","1kg",130,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Soybean Oil","1L",170,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Salt","1kg",40,NA
